,article_num,title,topic_abs,topic_url,viewnum,jsonurls
163,70.0,哲学阅读指南,你是如何入门哲学、读懂哲学的？,https://www.douban.com/gallery/topic/89515/,455789.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89515
164,73.0,童年读过的有趣的科普读物,科普读物可能是我们最初认识世界的窗口。带着无数个“为什么”，我们翻开书本寻找答案，满足最初的好奇心和探索欲。一起回忆童年读过的有趣的科普读物，谈谈它曾给你带来怎样的触动。,https://www.douban.com/gallery/topic/89852/,25429.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89852
165,67.0,你最想和哪位诗人结为知己？,诗人在交友上往往是很超脱的。“海内存知己，天涯若比邻。”桃花潭水深千尺，不及汪伦送我情。”“一生大笑能几回，斗酒相逢须醉倒。”“江南无所有，聊赠一枝春。”“莫愁前路无知己，天下谁人不识君。”等等都是诗人们的“交友观”。假如穿越回诗人生活的年代，你最想和哪位诗人成为知己呢？请说说你的理由。,https://www.douban.com/gallery/topic/89794/,50091.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89794
166,69.0,你从哪些科普读物中感受到了科学的浪漫性？,科学是极致的理性，而当科学与哲学、文学、艺术等领域交叉，并融入个人的审美志趣和精神向往，其“具有主观性”的一面就浮现出来。很多科普著作不仅有长期观察研究和实验所得出的科学结论，更有独具感染力的艺术呈现和审美价值，让读者们感受到科学的浪漫性，一起来聊聊这些书吧。,https://www.douban.com/gallery/topic/87250/,662070.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87250
167,57.0,那些与孤独有关的诗歌,孤独是人的一种存在状态，而诗歌很多都是描绘孤独的，比如晏殊的千古名句“昨夜西风凋碧树。独上高楼，望尽天涯路”，谷川俊太郎的《二十亿光年的孤独》，还有博尔赫斯的那句“你不过是每一个孤独的瞬息”等等，孤独的诗歌也是美丽的诗歌，请聊聊那些关于孤独的诗句吧？,https://www.douban.com/gallery/topic/89803/,30493.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89803
168,119.0,什么样的宣传，让你失去阅读一本书的欲望？,,https://www.douban.com/gallery/topic/89875/,555438.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89875
169,139.0,你读过最悲情的诗词,,https://www.douban.com/gallery/topic/87644/,58290.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87644
170,230.0,文艺作品中虚拟角色的人名学,给小说、动漫、电影等文艺作品中的虚拟角色取名也是一门学问。来聊聊你对这些人名的想法吧~,https://www.douban.com/gallery/topic/86966/,752268.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86966
171,20.0,那些与“北京”有关的文字,老舍的《四世同堂》《骆驼祥子》，林语堂的《京华烟云》，郁达夫的《故都的秋》，张北海的《侠隐》，北岛《城门开》……文人墨客总热衷于描摹旧时的北京，北京总能激发人们无限的想象，欢迎聊聊那些有关北京的文学作品，还有那些关于北京的生动段落。,https://www.douban.com/gallery/topic/88894/,102202.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88894
172,683.0,每天读一首诗,每天读一首诗，分享你在读诗过程中的感受与理解，可以直接附上文本，或用视频的形式分享给大家。,https://www.douban.com/gallery/topic/83857/,621802.0,https://m.douban.com/rexxar/api/v2/gallery/topic/83857
173,898.0,有哪些你曾经很喜欢而现在不好意思承认的作家/书籍？,小学喜欢过小妮子，中学喜欢过郭敬明，大学喜欢过大冰，现在想掐死当年的自己。你们有过这样的感受吗？,https://www.douban.com/gallery/topic/78751/,2023497.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78751
174,14.0,最后悔的一次购书经历,以纸质书为主，晒出买得最后悔的一本（部）吧。你可能读不懂它，可能嫌它太重，甚至嫌它太丑，或它关联了你暂时不愿面对的一段回忆。,https://www.douban.com/gallery/topic/89781/,3131.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89781
175,44.0,你读过的文学作品中最好吃的片断,古今中外，有不少关于饮食的文学作品，比如袁枚的《随园食话》，曹雪芹的《红楼梦》，梁实秋的《雅舍谈吃》，还有鲁迅汪曾祺老舍那些关于吃的散文，请聊聊那些你读过的与吃有关的文学作品，还有那些令你馋虫乱跳的好吃片段吧？,https://www.douban.com/gallery/topic/87288/,95470.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87288
176,18.0,你书柜里年代最久远的书,书比人老再正常不过了。,https://www.douban.com/gallery/topic/88716/,2979.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88716
177,709.0,作家们的可爱时刻,你有被作家可爱到的时候吗？,https://www.douban.com/gallery/topic/68999/,7604261.0,https://m.douban.com/rexxar/api/v2/gallery/topic/68999
178,15.0,你最爱的一部苏联文学作品,,https://www.douban.com/gallery/topic/88561/,1953.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88561
179,13.0,对你的工作很有用的书,,https://www.douban.com/gallery/topic/87753/,3282.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87753
181,24.0,描写夏天的雨的诗,夏天的雨浓烈，呼啸而至，畅快淋漓，古今中外描写夏天雨的诗也灵动有趣。,https://www.douban.com/gallery/topic/87756/,4889.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87756
182,450.0,长大以后才理解的课文细节有哪些？,小时候没想通，长大才明白的课文细节有哪些？,https://www.douban.com/gallery/topic/70625/,3128684.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70625
183,5.0,你最珍贵的科幻书籍收藏,仅限科幻 多多益善！,https://www.douban.com/gallery/topic/89735/,1651.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89735
184,50.0,你随身携带了最久的一本书,有没有一本书，她经常陪着你，不论你在车站等车，还是在咖啡厅等朋友，你都愿意拿出来读几页，即便你对于里面的内容已经烂熟于心，你依然觉得常读常新。,https://www.douban.com/gallery/topic/89140/,22810.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89140
185,29.0,买入后却无心阅读的书籍,心动买入的原因也许是因为书名 也许是因为封面 也许是因为支持作者 也许是因为一句简介 ，但是却只立于书架无心阅读。,https://www.douban.com/gallery/topic/87734/,5189.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87734
186,21.0,那些关于童年的文学作品,童年，是鲁迅记忆里的《社戏》，是林海音笔下的《城南旧事》，是惊险刺激的《汤姆·索亚历险记》，是《爱丽丝漫游奇境记》里的那场幻梦……让我们好好聊聊那些关于童年的文学作品吧，一起重回那些纯真无邪的美好年华。,https://www.douban.com/gallery/topic/87336/,7205.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87336
187,20.0,文字里的老上海,"外滩，虹口，,霞飞路，百乐门，大世界……老上海是一个容易让人遐想的地方，也是一段昏黄的久远时光，民国时张爱玲，鲁迅，茅盾就在文字里书写上海滩的旖旎风情。及至今日，王安忆金宇澄他们依然在描绘那个远去的老上海。文人们为何对老上海情有独钟，老上海的独特魅力到底在哪里？欢迎聊一聊文字里的那个老上海。",https://www.douban.com/gallery/topic/87226/,21882.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87226
188,58.0,科幻小说中最让你惊叹的设定,读过的科幻小说中，有哪些设定颠覆了你的认知，为你打开了新世界的大门？,https://www.douban.com/gallery/topic/87239/,24870.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87239
190,1427.0,文学作品中最打动你的告白,,https://www.douban.com/gallery/topic/69926/,4506178.0,https://m.douban.com/rexxar/api/v2/gallery/topic/69926
191,3.0,小说里你读到过哪些经典的“扮猪吃虎”桥段？,看多少次都看不够哈哈哈哈,https://www.douban.com/gallery/topic/90156/,274.0,https://m.douban.com/rexxar/api/v2/gallery/topic/90156
192,3.0,堪称经典的编程书籍,,https://www.douban.com/gallery/topic/89742/,378.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89742
197,146.0,那些让你感同身受的作者观点,有些书会因为作者自己的一些感悟而变得闪闪发光，写出那些你觉得再看几遍你也会说一句：说的真好！的作者观点吧,https://www.douban.com/gallery/topic/70805/,921542.0,https://m.douban.com/rexxar/api/v2/gallery/topic/70805
198,1301.0,读书留给我日常生活里的“后遗症”,有电影，也应该有读书,https://www.douban.com/gallery/topic/46699/,5801279.0,https://m.douban.com/rexxar/api/v2/gallery/topic/46699
200,799.0,你镜头里最像动漫的梦幻场景,动漫世界美的另人着迷，你是否遇到过像动漫里那般梦幻的场景呢？,https://www.douban.com/gallery/topic/86192/,1690391.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86192
201,47.0,你镜头下山脊的光影,对于工作单位深陷大山里的我来说，山脊是每天早晨我看到的第一样景，也是一天的开始。,https://www.douban.com/gallery/topic/88516/,187986.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88516
202,66.0,黯淡之中的灯光之美,"于晕染天地的黯淡之中，他们闯进一点点光亮，熠熠烁烁，给人温暖让人安心。
,你的镜头之下，拍过哪些曾给予你一丝能量的灯或是灯光吗？",https://www.douban.com/gallery/topic/89702/,338799.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89702
203,1057.0,你抓拍到的正在拍别人的人,螳螂捕蝉黄雀在后的构图一定非常有趣,https://www.douban.com/gallery/topic/85406/,2734773.0,https://m.douban.com/rexxar/api/v2/gallery/topic/85406
204,39.0,光线洒在身上的瞬间,摄影其实就是捕捉光和影的艺术，而人像摄影师常常喜欢拍摄光洒在人身上的瞬间，那一刻往往是最纯粹而美丽的。欢迎分享你拍摄的光线洒在身上的一瞬间。,https://www.douban.com/gallery/topic/88557/,14713.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88557
205,121.0,值得你熬夜通宵拼命的小说,有些时候我们痴迷某本小说时，时间对我们来说都是稍纵即逝的，一不小心就熬夜了，一不小心就通宵了，谈谈你为了哪一本小说这样奋斗过吧。,https://www.douban.com/gallery/topic/87351/,240229.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87351
206,1029.0,我的修图技巧,摄影前期固然重要，照片后期更不能忽视，怎么把一张照片修好看呢？说说你的技巧。,https://www.douban.com/gallery/topic/26777/,3453709.0,https://m.douban.com/rexxar/api/v2/gallery/topic/26777
207,1283.0,我拍的那些不曾被大众注意的角度的照片,同一个东西被我拍出了不同的味道。可能是一个很平常情景，但通过我们独特的视角镜头，发现了它还有这样不曾为众人注意到的一面。如在一张纵横交织的地毯上，发现了宇宙中的一个星际站点…,https://www.douban.com/gallery/topic/74323/,3306885.0,https://m.douban.com/rexxar/api/v2/gallery/topic/74323
208,848.0,你所拍出的具有赛博朋克质感的照片,随着银翼杀手2049，攻壳机动队等一批影视作品的涌现，以及《赛博朋克2077》的公布，赛博朋克cyberpunk已经脱离小众，成为一种潮流风格。你的生活中是否也拍出过类似风格的照片？,https://www.douban.com/gallery/topic/84512/,2775511.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84512
209,2421.0,今天你的城市，天空是什么颜色？,分享、记录下你所在的城市，天空最美的样子。,https://www.douban.com/gallery/topic/18504/,1636764.0,https://m.douban.com/rexxar/api/v2/gallery/topic/18504
210,16.0,手机拍摄的那些静谧的动态画面,,https://www.douban.com/gallery/topic/88513/,336.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88513
212,129.0,最美的是　夏雨天,"夏天 总是和潮湿的雨季相连
,除了那片屋檐 最美的夏雨天又是什么样子呢",https://www.douban.com/gallery/topic/86284/,427522.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86284
215,50.0,你如何界定公共场所的“纪实摄影”和“偷拍”两种行为？,在法律许可范围内的纪实摄影存在偷拍一说吗,https://www.douban.com/gallery/topic/84719/,635036.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84719
216,1715.0,收集你家门口的夏季,"夏季是瓜田李下，过午荷香；
,夏季是大雨时行，彩虹饮水，露珠缀满青草芒； 
,夏季是赤日几时过，清风无处寻，
,避暑无人造访，手抛书卷梦长。",https://www.douban.com/gallery/topic/75112/,2176654.0,https://m.douban.com/rexxar/api/v2/gallery/topic/75112
217,1320.0,你拍到的丁达尔效应,当一束光线透过胶体，从垂直入射光方向可以观察到胶体里出现的一条光亮的“通路”，这种现象叫丁达尔现象，也叫丁达尔效应（Tyndall effect）或者丁铎尔现象、丁泽尔效应、廷得耳效应。,https://www.douban.com/gallery/topic/78490/,2823749.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78490
222,1564.0,你是怎么提高自己的摄影水平的？,摄影是个好爱好。这里不是指器材发烧。摄影作为私人爱好，发现美，留住那些美的瞬间，普通人已经很享受了。只是，樱桃好吃树难栽。看到优秀的片子，感动之余，特别羡慕他人独具慧眼技术高超，自己却所知菲薄，有心无力。摄影靠天赋，靠功夫，靠耐心，也需要高人指点。豆瓣里有高手，更有热心人，众人拾柴，集腋成裘，分享之德，大有益也。同好者，故请不吝赐教！,https://www.douban.com/gallery/topic/53358/,8192827.0,https://m.douban.com/rexxar/api/v2/gallery/topic/53358
224,186.0,你用显微镜拍下的微观世界,"发起过一个#你用望远镜拍过的天文景观#，发现从宏观到微观还缺一个显微镜话题。 
,
,身处实验室的你，以及任何科普爱好者，仪器狂人，显微镜使用者，来吧，请不吝晒出你们的照片，把你的发现和喜悦分享给大家吧。谢谢！",https://www.douban.com/gallery/topic/37574/,1253830.0,https://m.douban.com/rexxar/api/v2/gallery/topic/37574
226,479.0,你拍过的和某一个电影场景最相像的照片,每一张照片都是一场回忆的开始，你是否曾拍下一张与某一个电影场景相像的照片，回忆交织着电影场景，如梦如幻…,https://www.douban.com/gallery/topic/80765/,3616482.0,https://m.douban.com/rexxar/api/v2/gallery/topic/80765
227,437.0,视频·延时摄影中的流动风景,延时摄影又叫缩时摄影（Timelapse）。 是以一种将时间压缩的拍摄技术。是一组照片或是视频，后期通过照片串联或是视频抽帧，把几分钟、几小时甚至是几天几年的过程压缩在一个较短的时间内以视频的方式播放。平时常见的风景和故事，在延时摄影下往往会呈现更生动神奇的效果。,https://www.douban.com/gallery/topic/77658/,30041.0,https://m.douban.com/rexxar/api/v2/gallery/topic/77658
228,3193.0,意外走入你镜头里的人,你在拍照的时候，有没有因为意外走入你镜头里的人，而拍出了一张更有趣的照片？,https://www.douban.com/gallery/topic/72729/,5976404.0,https://m.douban.com/rexxar/api/v2/gallery/topic/72729
233,230.0,我的胶片摄影作品,胶片让每一次快门都更有仪式感，来分享贮藏在你的36格底片里的世界吧。,https://www.douban.com/gallery/topic/21348/,312532.0,https://m.douban.com/rexxar/api/v2/gallery/topic/21348
234,1805.0,你所见到的城市夜晚,可以用影像或文字，来描摹夜幕降临后的城市模样。,https://www.douban.com/gallery/topic/15221/,807759.0,https://m.douban.com/rexxar/api/v2/gallery/topic/15221
235,25.0,你镜头里的雨夜,雨夜,https://www.douban.com/gallery/topic/86610/,134773.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86610
236,32.0,在深圳追逐光影,每个城市都有自己独特的美，在夜晚，我们来到深圳的街道，以相机为媒介，追逐美丽的光影。发出你的照片，让我们看看你的镜头下面城市的魅力。,https://www.douban.com/gallery/topic/86726/,17197.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86726
237,308.0,你买下的第一张实体专辑,实体专辑的价格往往不低，我们都曾为了买下它而努力存钱。也许是为了喜欢的音乐人或乐团，也许只是单纯喜欢专辑里的作品，你和你买下的第一张专辑之间有什么样的故事呢？,https://www.douban.com/gallery/topic/88655/,173375.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88655
238,23.0,我所在城市的延时摄影,当你驻足街头，看人群和车流的时候，有没有想过他们的速度再快10倍是什么样子呢？,https://www.douban.com/gallery/topic/86251/,23873.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86251
239,31.0,为什么有些爱过的歌再也没听过,"昨天起死回生的豆瓣FM发了条广播，让我们找回垃圾桶，晚上下班前我抽空看了一眼，一半都是我当年最喜欢的偶像的热门单曲。回家路上，脑子里一直想一句歌词，“爱过的那些歌曲，有一天再也不听，我想你知道原因。”所以到底是什么原因？
",https://www.douban.com/gallery/topic/89180/,13249.0,https://m.douban.com/rexxar/api/v2/gallery/topic/89180
240,88.0,我的豆瓣FM垃圾桶歌单问卷,"最近豆瓣FM编辑部统计了被用户“垃圾桶”最多的歌曲，竟然发现……这也是大家的红心歌单诶！
,数据告诉我们，爱恨或许就在一瞬间。但比起你爱听什么，你不爱听什么似乎更能反映你在听歌这件事上的态度。
,在豆瓣FM app 进入【我的】-【更多】-【不再播放的歌曲】，翻翻你的垃圾桶歌单，请开始你的回答：
,1. 你的垃圾桶歌单中反差比较大的两首歌曲是什么？
,2. 为什么把这两首歌扔进垃圾桶，背后的故事是什么？
,3. 你还没来得及或没机会扔进垃圾桶的歌还有哪些？
,4. 什么类型或者谁的歌会让你第一时间扔进垃圾桶？",https://www.douban.com/gallery/topic/88902/,200160.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88902
241,2351.0,你看的第一场livehouse演出,不同于演唱会的每人一个座位，也不同于音乐节的随意，livehouse给人带来的能量是无穷的。你的第一场livehouse演出还记得么？,https://www.douban.com/gallery/topic/78663/,1953867.0,https://m.douban.com/rexxar/api/v2/gallery/topic/78663
242,6035.0,豆瓣不露脸乐器表演大赛,"豆瓣不露脸乐器表演大赛来了！
,无论你手速惊人或旋律洗脑，琴瑟和鸣或自弹自唱，只要你不！露！脸！都可以来参加比赛~
,这一次，我们还准备了非~~~常豪华的奖品，等你来拿~
,何不犹抱琵琶半遮面，深藏功与名？快来参赛吧！【活动已结束，但音乐永不停止】",https://www.douban.com/gallery/topic/35365/,30766327.0,https://m.douban.com/rexxar/api/v2/gallery/topic/35365
243,32.0,我的私人音乐史,音乐是全人类共同的语言，我们每个人都通过音乐来感受世界，也在音乐中认识自己。一路走来你听过的歌感知过的音乐，终将成为你血液里的一部分，每个动人音符都是人生的难忘篇章。欢迎分享你的音乐故事，你那些与音乐有关的私人音乐史。,https://www.douban.com/gallery/topic/87721/,18420.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87721
244,29.0,那些与城市有关的歌,"如此生活三十年，直到大厦崩塌。
,在石家庄听万青。",https://www.douban.com/gallery/topic/87999/,2505.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87999
245,524.0,视频·一人一首小夜曲,在难眠的夜晚，唱歌或许是一种排遣心绪的助眠法。不妨来一首小夜曲，让我们一同伴随着歌声入睡。,https://www.douban.com/gallery/topic/68615/,216802.0,https://m.douban.com/rexxar/api/v2/gallery/topic/68615
246,12.0,你镜头下的雨打窗台,雨下得很大时，雨点会打在窗台上，拍下一张这样的照片分享给我们吧。,https://www.douban.com/gallery/topic/90306/,783.0,https://m.douban.com/rexxar/api/v2/gallery/topic/90306
247,460.0,我最爱的十个摇滚乐队,,https://www.douban.com/gallery/topic/59482/,242916.0,https://m.douban.com/rexxar/api/v2/gallery/topic/59482
248,50.0,我的暑期听歌计划,按照专辑来补歌吧~,https://www.douban.com/gallery/topic/85862/,14583.0,https://m.douban.com/rexxar/api/v2/gallery/topic/85862
249,5.0,你学生时代听过的奥斯卡金曲,上学时满大街都是“奥斯卡金曲”的各种磁带，那时为了学好英语，也为了放松心情，常常会买来听，一听就一生难以忘怀，比如《I will always love you》《My heart will go on》《Rivers of Babylon》等等，请聊聊那些年你听过的那些奥斯卡金曲吧？,https://www.douban.com/gallery/topic/88542/,274.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88542
250,40.0,那些打动过你的游戏背景乐,近藤浩治、泽野弘之、山冈晃、光田康典哪一位的编曲曾打动过你，哪一款游戏的瞬间曾经让人欣喜让你热泪盈眶？,https://www.douban.com/gallery/topic/86889/,52387.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86889
251,992.0,你最期待重组、复出的乐队,搞乐队就像同时跟多人谈恋爱，关系不和、发展方向分歧、生活压力……因各种原因解散或停止活动的乐队比比皆是，有的乐队经历了复杂的人员更迭仍顽强维系，有的乐队多年沉寂后复出活动。今年，前有李志跨年请到七八点，后有JOYSIDE宣布重组，哪些乐队的重组和复出活动让你期待？,https://www.douban.com/gallery/topic/64518/,670320.0,https://m.douban.com/rexxar/api/v2/gallery/topic/64518
252,25.0,你喜欢的一场live视频,"歌手是在用自己生命倾注情感唱歌，每一场现场都不可复制，所以一定要尽可能地在你喜欢的歌手还在唱的时候，去现场听听他
,看看他用歌声对自身，对这个世界的演绎和诠释
,🎶
,又到了音乐节的季节
,分享你们在音乐节，演唱会，或者其他任何活动上，喜欢歌手的live吧～",https://www.douban.com/gallery/topic/86762/,58602.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86762
253,454.0,我的黑胶唱片情结,黑胶唱片作为CD诞生前最流行的一种音乐载体，曾经几乎一整个世纪都占据了听众的耳朵。如今，随着卡带、CD、数字音乐以及流媒体的相继出现，听音乐的方式也越来越便捷，黑胶唱片似乎已经不再适应当代听众对听歌的需求了。可能是出于对黑胶唱片风行的黄金时代的缅怀与向往，也可能是为了追求它们所独具的空灵与临场的听觉感受，甚至可能仅仅喜欢由这种黑色赛璐璐质地的密纹唱片所带来的视觉愉悦，当代听众仍在乐此不疲地收藏黑胶唱片。晒出你收藏的黑胶唱片，聊聊你的黑胶唱片情结。,https://www.douban.com/gallery/topic/62318/,1647113.0,https://m.douban.com/rexxar/api/v2/gallery/topic/62318
254,607.0,属于夏天的歌,,https://www.douban.com/gallery/topic/11369/,111287.0,https://m.douban.com/rexxar/api/v2/gallery/topic/11369
256,863.0,你有没有一首听了很多年的歌？,每次听的时候感受都不一样😉,https://www.douban.com/gallery/topic/17241/,136174.0,https://m.douban.com/rexxar/api/v2/gallery/topic/17241
257,185.0,喜欢的歌词要手写出来,,https://www.douban.com/gallery/topic/19155/,322665.0,https://m.douban.com/rexxar/api/v2/gallery/topic/19155
258,1871.0,谁的记忆里没有一首周杰伦,2000年11月6日，周杰伦首张同名专辑《JAY》发行，为华语流行乐坛开辟了全新的思路，也在一代人的青春里深深扎根。谁的记忆里没有一首周杰伦？关于他和他的音乐，太多人有话要说。穿梭时间的画面的钟，此刻从反方向开始移动。按下播放键，我们一起来聊一聊周杰伦，让回忆随音乐一同流淌。,https://www.douban.com/gallery/topic/42/,815163.0,https://m.douban.com/rexxar/api/v2/gallery/topic/42
259,4.0,那些年我听过的街头音乐,不经意的在路上邂逅民间高手，会给旅行和生活带来意外的快乐，和华丽的音乐厅，喧闹的音乐现场比起来，街头讲述着世界各地老百姓自己的故事,https://www.douban.com/gallery/topic/87995/,266.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87995
260,1.0,视频·用古典乐器演奏一首现代音乐,"一般认为，琵琶、二胡、笛、瑟、琴、埙、尺八等古典乐器最能突出古风音乐的神韵，在现代音乐的表现力上可能稍逊一筹。但这或许只是一种偏见，相信只要良好的技艺加上用心的演绎，一定可以打破音乐的界限，让古典乐器与现代音乐会碰撞出别样的动人火花。
,请你用古典乐器演奏一首现代音乐，并上传的演奏视频。",https://www.douban.com/gallery/topic/87681/,,https://m.douban.com/rexxar/api/v2/gallery/topic/87681
261,20.0,那些适合下雨天聆听的纯音乐,雨天的午后，一个人，静静听一段旋律，看流年似水而过。,https://www.douban.com/gallery/topic/86819/,1436.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86819
262,1.0,我收藏的绝版专辑,黑胶 CD都可以,https://www.douban.com/gallery/topic/86777/,,https://m.douban.com/rexxar/api/v2/gallery/topic/86777
263,140.0,我的弹吉他之路,,https://www.douban.com/gallery/topic/559/,38106.0,https://m.douban.com/rexxar/api/v2/gallery/topic/559
264,7.0,你心目中的最佳中文翻唱歌曲,外文歌曲 中文填词,https://www.douban.com/gallery/topic/90480/,520.0,https://m.douban.com/rexxar/api/v2/gallery/topic/90480
265,999.0,“渣机”拍出的有趣夜景,看够了牛逼相机带来的清晰夜景，就想用渣机来表达这样的夜,https://www.douban.com/gallery/topic/74928/,1327271.0,https://m.douban.com/rexxar/api/v2/gallery/topic/74928
266,275.0,我组过一支乐队,"“这是最后的乐队，再没有音乐响起，这是最后的歌曲，可是我不想离去……” 
, 那个夏天，我也组过乐队。",https://www.douban.com/gallery/topic/567/,1269986.0,https://m.douban.com/rexxar/api/v2/gallery/topic/567
267,11.0,你心目中的电影配乐十佳,,https://www.douban.com/gallery/topic/86274/,15230.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86274
268,11.0,让你有穿越时空之感的纯音乐,有些纯粹的音乐可以让人在内心摆脱现实的束缚，在流动的旋律里瞬间时空穿越，从而神清气爽心静如水。请说说那些让你感到时空穿越的纯音乐吧。,https://www.douban.com/gallery/topic/87686/,1542.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87686
270,17.0,你心目中最能代表香港的音樂,,https://www.douban.com/gallery/topic/86737/,53073.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86737
271,3.0,我与摇滚,摇滚是面包,https://www.douban.com/gallery/topic/86381/,273.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86381
272,33.0,在豆瓣FM发现的宝藏乐队,在豆瓣FM听歌，有一大乐趣是邂逅未知的惊喜，一首瞬间击中你心的陌生歌曲，可能就此解锁了你对一支新乐队的好奇。当年的乐队有的已走入大众视野，成为炙手可热的音乐节压轴大咖，有的依然默默无名，甚至销声匿迹。你在豆瓣FM发现过哪些宝藏乐队？跟豆友们分享一下吧～（如果你怕太多人知道，也可以私信豆邮 @豆瓣FM，我们保证不做成歌单,https://www.douban.com/gallery/topic/85027/,147572.0,https://m.douban.com/rexxar/api/v2/gallery/topic/85027
273,33.0,你最后悔没去看的一次现场,现场是一次性的艺术品，错过的都不会再有，但哪一场是你最难以释怀的错过呢？,https://www.douban.com/gallery/topic/84099/,3452.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84099
274,12.0,音乐如何改变了你？,音乐给你带来的安慰，升华，改变。音乐在你生活中的意义。你和音乐之间有着怎样的故事呢？我想听听看你们和音乐之间的恩怨情仇。,https://www.douban.com/gallery/topic/84080/,1050.0,https://m.douban.com/rexxar/api/v2/gallery/topic/84080
275,52.0,一人一首校园民谣,那些记忆里的旋律。,https://www.douban.com/gallery/topic/83802/,74833.0,https://m.douban.com/rexxar/api/v2/gallery/topic/83802
276,16.0,洗澡时喜欢听什么音乐？,最近迷恋蓝莲花,https://www.douban.com/gallery/topic/83684/,945.0,https://m.douban.com/rexxar/api/v2/gallery/topic/83684
277,8.0,视频·一人一首摇滚乐,不会唱两首摇滚乐，不敢说自己喜欢摇滚乐!,https://www.douban.com/gallery/topic/82921/,3225.0,https://m.douban.com/rexxar/api/v2/gallery/topic/82921
278,53.0,我的2019上半年音乐总结,,https://www.douban.com/gallery/topic/82437/,61203.0,https://m.douban.com/rexxar/api/v2/gallery/topic/82437
279,7.0,我的说唱音乐启蒙,,https://www.douban.com/gallery/topic/82425/,571.0,https://m.douban.com/rexxar/api/v2/gallery/topic/82425
280,288.0,夏日凉菜/冷荤大作战,炎炎夏日，是时候祭出你的消暑凉菜DIY配方了~,https://www.douban.com/gallery/topic/86673/,1378311.0,https://m.douban.com/rexxar/api/v2/gallery/topic/86673
282,3366.0,今天也要好好做早餐,每天坚持自己做早餐的豆友们，快来晒图打卡吧~,https://www.douban.com/gallery/topic/30253/,5131068.0,https://m.douban.com/rexxar/api/v2/gallery/topic/30253
283,22.0,你家乡的咸菜,因为地域、气候等原因，每个地区都有其独特的咸菜或是酱菜，甚至每家每户都其特制的咸菜与味道。你的家乡都有哪些独具风味的咸菜？一起聊聊它们口味、食材选择和制作工艺吧~,https://www.douban.com/gallery/topic/88648/,206459.0,https://m.douban.com/rexxar/api/v2/gallery/topic/88648
284,64.0,回到家乡必吃的一道美食,,https://www.douban.com/gallery/topic/87776/,3872.0,https://m.douban.com/rexxar/api/v2/gallery/topic/87776
